	Naive CD4 T	Memory CD4 T	CD14+ Mono	B	CD8 T	FCGR3A+ Mono	NK	DC	Platelet
PCNP	0.000999676872122142	0.000935243229412517	0.000173708740493863	0.000666458227056558	0.000575926281435976	0.000236754155586022	0.000422795993643481	0.000346854224877156	0.000530269553689792
NMNAT3	4.54398578237337e-05	4.41152466704018e-06	3.23863753463134e-05	8.22787934637726e-06	8.34675770197067e-06	1.65177317850713e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
REEP3	3.02932385491558e-05	0.000101465067341924	5.5940102870905e-05	4.11393967318863e-05	3.33870308078827e-05	7.70827483303326e-05	5.83166887784112e-05	5.7809037479526e-05	8.83782589482987e-05
AC093323.3	0.000111075208013571	6.61728700056026e-05	7.06611825737747e-05	7.40509141173954e-05	0.00012520136552956	2.75295529751188e-05	0.000131212549751425	1.9269679159842e-05	8.83782589482987e-05
ZFX	3.53421116406818e-05	7.4995919339683e-05	2.64979434651655e-05	3.29115173855091e-05	4.17337885098533e-05	1.65177317850713e-05	4.37375165838084e-05	1.9269679159842e-05	8.83782589482987e-05
SPEN	7.06842232813636e-05	6.17613453385625e-05	7.36053985143486e-05	7.40509141173954e-05	4.17337885098533e-05	3.85413741651663e-05	8.74750331676167e-05	5.7809037479526e-05	8.83782589482987e-05
ELL	3.02932385491558e-05	4.85267713374419e-05	4.71074550491831e-05	7.40509141173954e-05	0.000183628669443355	1.65177317850713e-05	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
CAMK2G	0.0003887632280475	0.000101465067341924	5.88843188114789e-05	9.87345521565272e-05	0.00012520136552956	5.50591059502376e-05	7.2895860973014e-05	0.000211966470758262	8.83782589482987e-05
CLPX	0.000161563938928831	3.97037220033616e-05	4.12190231680352e-05	8.22787934637726e-05	8.34675770197067e-05	3.85413741651663e-05	8.74750331676167e-05	5.7809037479526e-05	8.83782589482987e-05
CKB	2.01954923661039e-05	1.32345740011205e-05	8.83264782172184e-06	1.64557586927545e-05	1.66935154039413e-05	0.000468002400577019	2.91583443892056e-05	5.7809037479526e-05	8.83782589482987e-05
RHEBL1	1.51466192745779e-05	9.26420180078437e-05	8.83264782172184e-06	4.11393967318863e-05	5.84273039137947e-05	2.2023642380095e-05	0.000145791721946028	3.8539358319684e-05	8.83782589482987e-05
BBC3	0.000141368446562727	9.26420180078437e-05	9.12706941577923e-05	1.64557586927545e-05	9.18143347216774e-05	0.00013214185428057	0.000189529238529836	5.7809037479526e-05	0.000883782589482987
KRT7	5.04887309152597e-06	8.82304933408035e-06	3.82748072274613e-05	8.22787934637726e-06	1.66935154039413e-05	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
LYSMD4	2.52443654576299e-05	1.32345740011205e-05	8.83264782172184e-06	8.22787934637726e-06	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	0.000115618074959052	8.83782589482987e-05
BBX	0.00041400759350513	0.000299983677358732	0.000120712853563532	0.000855699452023235	0.000283789761867003	0.000148659586065641	0.000247845927308247	0.000173427112438578	8.83782589482987e-05
ANTXR2	4.54398578237337e-05	9.26420180078437e-05	4.41632391086092e-05	8.22787934637726e-05	9.18143347216774e-05	3.85413741651663e-05	1.45791721946028e-05	0.000597360053955102	8.83782589482987e-05
GNG3	5.04887309152597e-06	8.82304933408035e-06	2.94421594057395e-06	9.05066728101499e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
PRSS57	2.52443654576299e-05	4.41152466704018e-06	2.94421594057395e-06	8.22787934637726e-06	1.66935154039413e-05	5.50591059502376e-06	0.00010205420536222	1.9269679159842e-05	8.83782589482987e-05
EGFL7	2.52443654576299e-05	4.41152466704018e-06	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	2.2023642380095e-05	1.45791721946028e-05	1.9269679159842e-05	0.000353513035793195
PGRMC2	0.000106026334922045	0.000172049462014567	3.53305912868873e-05	0.000131646069542036	0.000108507850125619	5.50591059502376e-05	0.00010205420536222	7.70787166393679e-05	8.83782589482987e-05
SWAP70	2.52443654576299e-05	2.20576233352009e-05	2.64979434651655e-05	0.000641774589017427	3.33870308078827e-05	0.000148659586065641	2.91583443892056e-05	7.70787166393679e-05	0.000176756517896597
F13A1	2.52443654576299e-05	1.76460986681607e-05	2.06095115840176e-05	2.46836380391318e-05	8.34675770197067e-06	1.65177317850713e-05	1.45791721946028e-05	7.70787166393679e-05	0.00150243040212108
CEP85L	7.57330963728896e-05	8.38189686737633e-05	2.06095115840176e-05	6.58230347710181e-05	5.84273039137947e-05	0.000126635943685546	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
ASXL2	0.000176710558203409	6.61728700056026e-05	3.53305912868873e-05	5.75951554246409e-05	2.5040273105912e-05	4.95531953552138e-05	5.83166887784112e-05	5.7809037479526e-05	0.000176756517896597
SLC6A6	6.05864770983117e-05	7.4995919339683e-05	4.41632391086092e-05	2.46836380391318e-05	5.84273039137947e-05	0.000214730513205927	5.83166887784112e-05	5.7809037479526e-05	8.83782589482987e-05
PAICS	0.000116124081105097	0.000158814888013446	2.06095115840176e-05	9.87345521565272e-05	1.66935154039413e-05	3.30354635701426e-05	2.91583443892056e-05	3.8539358319684e-05	8.83782589482987e-05
RFC2	9.08797156474675e-05	7.4995919339683e-05	6.47727506926268e-05	0.000263292139084072	6.67740616157654e-05	5.50591059502376e-05	0.000145791721946028	3.8539358319684e-05	0.000176756517896597
ARIH2OS	0.000181759431294935	6.17613453385625e-05	2.64979434651655e-05	8.22787934637726e-05	7.5120819317736e-05	3.30354635701426e-05	0.00010205420536222	5.7809037479526e-05	8.83782589482987e-05
MYC	0.000833064060101785	0.000547029058712982	4.41632391086092e-05	0.000617090950978295	0.000275443004165032	4.95531953552138e-05	0.000116633377556822	5.7809037479526e-05	8.83782589482987e-05
TXNDC17	0.000257492527667825	0.000207341659350888	0.000285588946235673	0.000139873948888414	0.000166935154039413	0.00022023642380095	0.000247845927308247	0.000250505829077946	8.83782589482987e-05
PIGF	0.000176710558203409	0.000105876592008964	5.5940102870905e-05	6.58230347710181e-05	5.0080546211824e-05	3.85413741651663e-05	7.2895860973014e-05	3.8539358319684e-05	8.83782589482987e-05
PACRGL	3.53421116406818e-05	4.41152466704018e-06	5.88843188114789e-06	3.29115173855091e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
ANKEF1	1.51466192745779e-05	3.52921973363214e-05	2.94421594057395e-06	1.64557586927545e-05	1.66935154039413e-05	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
PCP2	1.00977461830519e-05	1.76460986681607e-05	2.94421594057395e-06	1.64557586927545e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.000618647812638091
MVB12A	0.000171661685111883	0.000123522690677125	0.000114824421682384	4.11393967318863e-05	0.000100161092423648	9.36004801154039e-05	8.74750331676167e-05	7.70787166393679e-05	8.83782589482987e-05
GPR171	0.000151466192745779	0.000401448744700656	5.88843188114789e-06	1.64557586927545e-05	0.00025040273105912	1.10118211900475e-05	5.83166887784112e-05	3.8539358319684e-05	8.83782589482987e-05
JARID2	0.000156515065837305	5.29382960044821e-05	7.36053985143486e-05	5.75951554246409e-05	5.84273039137947e-05	4.40472847601901e-05	0.00010205420536222	5.7809037479526e-05	0.000176756517896597
IL17RA	5.55376040067857e-05	4.85267713374419e-05	0.000182541388315585	2.46836380391318e-05	3.33870308078827e-05	0.00017618913904076	0.00010205420536222	0.000115618074959052	0.000176756517896597
METTL8	3.02932385491558e-05	0.000127934215344165	1.47210797028697e-05	9.05066728101499e-05	7.5120819317736e-05	1.65177317850713e-05	2.91583443892056e-05	7.70787166393679e-05	8.83782589482987e-05
SREK1	0.000176710558203409	0.000194107085349768	0.000108935989801236	0.000156329707581168	0.00012520136552956	8.25886589253564e-05	0.000145791721946028	0.000134887754118894	8.83782589482987e-05
CDC16	0.000176710558203409	4.85267713374419e-05	4.41632391086092e-05	7.40509141173954e-05	6.67740616157654e-05	6.05650165452613e-05	4.37375165838084e-05	5.7809037479526e-05	0.000176756517896597
FLNA	0.000348372243315292	0.000405860269367696	0.000556456812768476	0.000205696983659432	0.000642700343051742	0.000484520132362091	0.000860171159481565	0.000231236149918104	0.000795404330534688
AP3M1	7.57330963728896e-05	7.4995919339683e-05	1.47210797028697e-05	0.000115190310849282	8.34675770197067e-05	4.40472847601901e-05	5.83166887784112e-05	0.000346854224877156	8.83782589482987e-05
LINC00926	3.02932385491558e-05	1.76460986681607e-05	1.47210797028697e-05	0.00250950320064507	1.66935154039413e-05	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
AP3S1	0.000277688020033928	0.000379391121365455	0.000232593059305342	0.000337343053201468	0.000267096246463061	0.000225742334395974	0.000306162616086659	0.000211966470758262	0.00318161732213875
ARF4	0.000333225624040714	0.000388214170699535	0.000185485604256159	0.000230380621698563	0.000550886008330064	0.000170683228445737	0.000291583443892056	0.00019269679159842	0.000530269553689792
CORO1C	5.55376040067857e-05	5.73498206715223e-05	0.000182541388315585	0.000106962431502904	2.5040273105912e-05	0.000115624122495499	2.91583443892056e-05	9.63483957992099e-05	0.000441891294741494
ACAP1	0.00146417319654253	0.00128816520277573	8.53822622766444e-05	0.000732281261827577	0.00115185256287195	3.30354635701426e-05	0.000714379437535537	0.000269775508237788	8.83782589482987e-05
FRAT1	3.02932385491558e-05	3.52921973363214e-05	0.000150155012969271	3.29115173855091e-05	2.5040273105912e-05	4.95531953552138e-05	4.37375165838084e-05	7.70787166393679e-05	8.83782589482987e-05
DUSP22	0.000227199289118669	8.38189686737633e-05	0.000117768637622958	0.000345570932547845	0.000116854607827589	0.000110118211900475	7.2895860973014e-05	0.000134887754118894	0.000441891294741494
TNS1	5.04887309152597e-06	8.82304933408035e-06	1.17768637622958e-05	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.000441891294741494
C5AR2	5.04887309152597e-06	8.82304933408035e-06	1.47210797028697e-05	8.22787934637726e-06	1.66935154039413e-05	1.65177317850713e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
NFYC	0.000146417319654253	0.000185284036015687	0.000141322365147549	0.000205696983659432	0.000208668942549267	0.00026428370856114	0.00010205420536222	9.63483957992099e-05	0.000176756517896597
MBOAT7	7.06842232813636e-05	9.26420180078437e-05	0.000153099228909845	4.11393967318863e-05	3.33870308078827e-05	0.000165177317850713	2.91583443892056e-05	0.000250505829077946	8.83782589482987e-05
RPL26L1	0.000146417319654253	0.000141168789345286	0.000220816195543046	0.000205696983659432	0.00012520136552956	0.000143153675470618	0.000116633377556822	0.000173427112438578	8.83782589482987e-05
MRE11A	5.04887309152597e-05	3.08806726692812e-05	2.35537275245916e-05	4.11393967318863e-05	0.000166935154039413	2.75295529751188e-05	0.000116633377556822	1.9269679159842e-05	8.83782589482987e-05
SLC39A1	8.58308425559415e-05	0.000317629776026893	9.71591260389402e-05	0.000106962431502904	0.000108507850125619	0.000143153675470618	8.74750331676167e-05	0.000154157433278736	8.83782589482987e-05
IL4R	0.000176710558203409	0.000110288116676004	3.82748072274613e-05	0.00041962184666524	5.0080546211824e-05	0.000126635943685546	2.91583443892056e-05	5.7809037479526e-05	8.83782589482987e-05
RAB21	5.55376040067857e-05	4.85267713374419e-05	3.53305912868873e-05	5.75951554246409e-05	5.84273039137947e-05	0.00013214185428057	5.83166887784112e-05	3.8539358319684e-05	8.83782589482987e-05
METTL13	7.57330963728896e-05	6.61728700056026e-05	2.35537275245916e-05	6.58230347710181e-05	6.67740616157654e-05	0.000126635943685546	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
TMEM62	2.01954923661039e-05	1.76460986681607e-05	5.2995886930331e-05	8.22787934637726e-06	5.0080546211824e-05	2.75295529751188e-05	4.37375165838084e-05	5.7809037479526e-05	8.83782589482987e-05
SMC4	9.08797156474675e-05	9.70535426748839e-05	4.12190231680352e-05	0.000213924863005809	0.000133548123231531	0.000159671407255689	0.000189529238529836	7.70787166393679e-05	8.83782589482987e-05
RP11-792A8.4	9.59285887389935e-05	7.05843946726428e-05	6.47727506926268e-05	9.05066728101499e-05	0.000116854607827589	0.000159671407255689	8.74750331676167e-05	3.8539358319684e-05	8.83782589482987e-05
HECTD1	0.000196906050569513	0.000224987758019049	6.18285347520529e-05	0.000106962431502904	0.000116854607827589	0.000121130033090523	0.000174950066335233	9.63483957992099e-05	8.83782589482987e-05
CCDC22	0.000106026334922045	0.000238222332020169	7.06611825737747e-05	9.87345521565272e-05	5.0080546211824e-05	6.05650165452613e-05	0.000145791721946028	0.000173427112438578	8.83782589482987e-05
VIL1	1.00977461830519e-05	4.41152466704018e-06	2.94421594057395e-06	1.64557586927545e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.000441891294741494
UGT2B17	5.04887309152597e-06	4.41152466704018e-06	2.94421594057395e-06	5.75951554246409e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
RP11-432J24.2	5.04887309152597e-06	4.41152466704018e-06	2.94421594057395e-06	1.64557586927545e-05	8.34675770197067e-06	2.75295529751188e-05	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
RAB32	1.00977461830519e-05	3.08806726692812e-05	0.000506405141778719	3.29115173855091e-05	3.33870308078827e-05	0.000253271887371093	1.45791721946028e-05	0.000520281337315734	0.00106053910737958
TMEM219	0.000681597867356006	0.000802897489401312	0.000774328792370948	0.000370254570586977	0.000392297611992621	0.000412943294626782	0.000393637649254275	0.000655169091434628	0.000795404330534688
RAB4B	0.000151466192745779	0.000167637937347527	8.53822622766444e-05	0.000205696983659432	0.000158588396337443	0.000214730513205927	0.000218687582919042	0.000231236149918104	8.83782589482987e-05
TBC1D23	0.000116124081105097	5.29382960044821e-05	2.94421594057395e-05	5.75951554246409e-05	2.5040273105912e-05	1.65177317850713e-05	4.37375165838084e-05	1.9269679159842e-05	8.83782589482987e-05
CXXC1	0.000121172954196623	0.000114699641343045	7.06611825737747e-05	0.000230380621698563	0.000342217065780797	6.05650165452613e-05	0.000189529238529836	9.63483957992099e-05	8.83782589482987e-05
COMMD5	0.000100977461830519	0.000110288116676004	0.000117768637622958	0.000156329707581168	0.000141894880933501	0.000115624122495499	0.000131212549751425	0.000520281337315734	0.000265134776844896
BIK	2.01954923661039e-05	2.64691480022411e-05	1.17768637622958e-05	5.75951554246409e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
RARS	0.000136319573471201	0.000141168789345286	4.71074550491831e-05	8.22787934637726e-05	0.000108507850125619	8.25886589253564e-05	5.83166887784112e-05	7.70787166393679e-05	8.83782589482987e-05
RBBP6	0.000353421116406818	0.00026027995535537	0.000123657069504106	0.000411393967318863	0.00049245870441627	0.000104612301305451	0.000174950066335233	0.000231236149918104	0.00150243040212108
TIMM22	0.000126221827288149	0.000132345740011205	2.06095115840176e-05	0.000213924863005809	0.000150241638635472	7.70827483303326e-05	0.000189529238529836	1.9269679159842e-05	8.83782589482987e-05
LINC01003	0.000121172954196623	8.38189686737633e-05	8.53822622766444e-05	0.000115190310849282	0.000116854607827589	0.000192706870825832	0.000145791721946028	9.63483957992099e-05	0.000618647812638091
PRELID1	0.000732086598271266	0.00102347372275332	0.00232004216117227	0.000987345521565272	0.00113515904746801	0.00247215385716567	0.00119549211995743	0.00210039502842278	0.000441891294741494
TFAM	8.07819694644155e-05	8.82304933408035e-05	3.23863753463134e-05	4.11393967318863e-05	7.5120819317736e-05	0.000165177317850713	0.000116633377556822	7.70787166393679e-05	8.83782589482987e-05
HENMT1	9.59285887389935e-05	0.000207341659350888	2.35537275245916e-05	6.58230347710181e-05	0.000191975427145325	2.75295529751188e-05	0.000277004271697453	7.70787166393679e-05	8.83782589482987e-05
ATG16L2	7.06842232813636e-05	7.94074440067232e-05	0.000185485604256159	9.05066728101499e-05	9.18143347216774e-05	0.00026428370856114	0.000189529238529836	0.000134887754118894	8.83782589482987e-05
AP3M2	0.000111075208013571	0.00024704538135425	1.17768637622958e-05	4.11393967318863e-05	7.5120819317736e-05	1.10118211900475e-05	4.37375165838084e-05	3.8539358319684e-05	8.83782589482987e-05
SPON2	8.07819694644155e-05	7.05843946726428e-05	3.53305912868873e-05	3.29115173855091e-05	0.000467418431310357	2.75295529751188e-05	0.00344068463792626	5.7809037479526e-05	8.83782589482987e-05
HES1	1.00977461830519e-05	1.76460986681607e-05	3.82748072274613e-05	4.11393967318863e-05	8.34675770197067e-06	0.000143153675470618	1.45791721946028e-05	7.70787166393679e-05	8.83782589482987e-05
PRAF2	0.000156515065837305	0.000163226412680487	3.53305912868873e-05	0.000139873948888414	0.000150241638635472	3.85413741651663e-05	0.000451954338032686	1.9269679159842e-05	8.83782589482987e-05
TBC1D15	0.000181759431294935	7.94074440067232e-05	1.76652956434437e-05	4.11393967318863e-05	8.34675770197067e-05	3.85413741651663e-05	0.00010205420536222	1.9269679159842e-05	0.000265134776844896
GOT2	5.04887309152597e-05	0.000127934215344165	5.2995886930331e-05	9.87345521565272e-05	4.17337885098533e-05	5.50591059502376e-06	0.000393637649254275	7.70787166393679e-05	8.83782589482987e-05
SEC11C	0.000383714354955974	0.000357333498030254	0.000262035218711081	0.000460761243397127	0.000392297611992621	0.000258777797966117	0.000408216821448878	0.00028904518739763	8.83782589482987e-05
CITED4	0.000161563938928831	6.61728700056026e-05	0.00011188020574181	4.11393967318863e-05	4.17337885098533e-05	2.2023642380095e-05	1.45791721946028e-05	7.70787166393679e-05	8.83782589482987e-05
